playerID,full_name,role,era_label,ovr_3y,rarity_3y,str_val_3y,ctl_val_3y,grt_val_3y,mov_val_3y,sta_val_3y,ovr_7y,rarity_7y,str_val_7y,ctl_val_7y,grt_val_7y,mov_val_7y,sta_val_7y,ovr_diff,str_diff,ctl_diff,grt_diff,mov_diff,sta_diff
baezpe01,Pedro Baez,RP,Modern Era (2016-Pres),59.7,Common,62.8,43.6,61.5,36.4,32.4,69.6,Uncommon,64.2,58.7,81.1,49.8,24.8,-9.899999999999991,-1.4000000000000057,-15.100000000000001,-19.599999999999994,-13.399999999999999,7.599999999999998
bagbyji01,Jim Bagby,SP,Deadball (1901-1919),77.2,Rare,5.0,76.8,35.2,89.3,109.9,70.4,Rare,5.0,83.1,28.4,71.0,94.5,6.799999999999997,0.0,-6.299999999999997,6.800000000000004,18.299999999999997,15.400000000000006
bagbyji02,Jim Bagby,SP,Integration (1942-1960),58.7,Common,5.0,53.5,6.6,64.4,89.9,62.0,Uncommon,5.0,62.5,21.1,74.4,85.0,-3.299999999999997,0.0,-9.0,-14.500000000000002,-10.0,4.900000000000006
bahnsst01,Stan Bahnsen,SP,Expansion (1961-1976),74.0,Rare,31.5,59.1,47.4,68.7,93.3,72.9,Rare,35.2,66.1,46.7,57.0,89.6,1.0999999999999943,-3.700000000000003,-6.999999999999993,0.6999999999999957,11.700000000000003,3.700000000000003
bailean01,Andrew Bailey,RP,Efficiency Era (2006-2015),77.2,Rare,64.6,64.6,90.3,67.8,29.0,71.5,Rare,66.6,63.2,88.7,46.6,22.4,5.700000000000003,-2.0,1.3999999999999915,1.5999999999999943,21.199999999999996,6.600000000000001
bailebi01,Bill Bailey,SP,Deadball (1901-1919),73.1,Rare,97.1,18.8,63.7,57.9,58.1,58.8,Common,78.8,17.9,39.2,48.7,37.4,14.299999999999997,18.299999999999997,0.9000000000000021,24.5,9.199999999999996,20.700000000000003
baileho02,Homer Bailey,SP,Efficiency Era (2006-2015),69.3,Uncommon,70.3,68.6,45.4,35.8,57.6,70.2,Rare,64.3,71.5,40.9,34.8,69.7,-0.9000000000000057,6.0,-2.9000000000000057,4.5,1.0,-12.100000000000001
bailesc01,Scott Bailes,RP,Big Hair Era (1977-1993),55.8,Common,36.6,53.9,16.0,19.3,46.1,55.5,Common,32.7,59.5,16.6,14.5,42.6,0.29999999999999716,3.8999999999999986,-5.600000000000001,-0.6000000000000014,4.800000000000001,3.5
bairdo01,Doug Bair,RP,Big Hair Era (1977-1993),72.9,Rare,73.6,42.3,74.6,61.3,42.6,66.1,Uncommon,72.2,36.1,77.1,39.0,40.4,6.800000000000011,1.3999999999999915,6.199999999999996,-2.5,22.299999999999997,2.200000000000003
bakelje01,Jersey Bakley,SP,The Genesis Era (1871-1900),72.8,Rare,27.0,49.5,43.1,66.5,107.8,69.9,Uncommon,35.9,37.9,28.7,70.1,107.4,2.8999999999999915,-8.899999999999999,11.600000000000001,14.400000000000002,-3.5999999999999943,0.3999999999999915
bakerbr01,Bryan Baker,RP,Modern Era (2016-Pres),59.8,Common,59.4,41.1,52.1,60.6,24.7,62.5,Uncommon,61.7,53.3,59.8,51.0,24.1,-2.700000000000003,-2.3000000000000043,-12.199999999999996,-7.699999999999996,9.600000000000001,0.5999999999999979
bakersc02,Scott Baker,SP,Efficiency Era (2006-2015),70.5,Rare,61.3,83.9,40.3,21.2,75.6,66.3,Uncommon,54.8,90.3,33.6,27.9,58.8,4.200000000000003,6.5,-6.3999999999999915,6.699999999999996,-6.699999999999999,16.799999999999997
baldsja01,Jack Baldschun,RP,Expansion (1961-1976),71.2,Rare,74.2,38.0,51.7,68.3,54.0,67.5,Uncommon,72.7,35.5,43.4,75.5,43.1,3.700000000000003,1.5,2.5,8.300000000000004,-7.200000000000003,10.899999999999999
baldwda01,Dave Baldwin,RP,Expansion (1961-1976),59.6,Common,58.1,53.1,59.7,38.6,24.7,61.7,Uncommon,60.2,48.6,63.4,51.5,23.3,-2.1000000000000014,-2.1000000000000014,4.5,-3.6999999999999957,-12.899999999999999,1.3999999999999986
baldwja01,James Baldwin,SP,Steroid Era (1994-2005),57.5,Common,44.4,53.1,16.9,5.0,80.0,57.9,Common,41.8,55.9,23.9,12.5,73.0,-0.3999999999999986,2.6000000000000014,-2.799999999999997,-7.0,-7.5,7.0
baldwla01,Lady Baldwin,SP,The Genesis Era (1871-1900),93.1,Legendary,77.9,73.1,88.3,72.3,106.5,83.3,Epic,84.8,69.2,76.7,42.6,76.4,9.799999999999997,-6.8999999999999915,3.8999999999999915,11.599999999999994,29.699999999999996,30.099999999999994
baldwma01,Mark Baldwin,SP,The Genesis Era (1871-1900),63.5,Uncommon,33.6,5.0,35.4,56.1,124.2,77.2,Rare,61.1,5.0,61.0,64.4,125.0,-13.700000000000003,-27.5,0.0,-25.6,-8.300000000000004,-0.7999999999999972
balfogr01,Grant Balfour,RP,Efficiency Era (2006-2015),79.5,Rare,75.5,48.0,111.9,60.0,32.5,77.8,Rare,81.6,46.1,105.8,59.1,27.0,1.7000000000000028,-6.099999999999994,1.8999999999999986,6.1000000000000085,0.8999999999999986,5.5
ballaje01,Jeff Ballard,SP,Big Hair Era (1977-1993),57.5,Common,5.0,74.3,5.0,52.1,64.3,54.6,Common,5.0,73.1,5.0,16.6,52.2,2.8999999999999986,0.0,1.2000000000000028,0.0,35.5,12.099999999999994
bandaan01,Anthony Banda,RP,Modern Era (2016-Pres),57.4,Common,47.9,32.1,53.8,40.4,24.4,57.9,Common,45.7,42.3,46.3,51.6,20.7,-0.5,2.1999999999999957,-10.199999999999996,7.5,-11.200000000000003,3.6999999999999993
bankhda01,Dan Bankhead,SP,Integration (1942-1960),78.0,Rare,69.1,62.6,81.2,82.3,25.4,80.5,Epic,80.2,54.5,76.8,89.7,31.6,-2.5,-11.100000000000009,8.100000000000001,4.400000000000006,-7.400000000000006,-6.200000000000003
bankhsc01,Scott Bankhead,SP,Big Hair Era (1977-1993),75.9,Rare,61.0,62.6,64.5,58.0,63.5,64.2,Uncommon,62.8,69.0,53.1,18.9,53.0,11.700000000000003,-1.7999999999999972,-6.399999999999999,11.399999999999999,39.1,10.5
bannibr01,Brian Bannister,SP,Efficiency Era (2006-2015),58.3,Common,21.2,58.7,29.3,48.8,55.6,56.5,Common,25.3,61.4,10.9,24.7,60.5,1.7999999999999972,-4.100000000000001,-2.6999999999999957,18.4,24.099999999999998,-4.899999999999999
bannifl01,Floyd Bannister,SP,Big Hair Era (1977-1993),76.8,Rare,81.5,63.9,55.2,21.3,92.5,70.3,Rare,70.3,65.5,51.3,6.5,87.8,6.5,11.200000000000003,-1.6000000000000014,3.9000000000000057,14.8,4.700000000000003
barbest01,Steve Barber,SP,Expansion (1961-1976),78.9,Rare,53.9,30.1,62.3,89.9,88.8,77.4,Rare,51.2,29.6,74.9,84.6,76.9,1.5,2.6999999999999957,0.5,-12.600000000000009,5.300000000000011,11.899999999999991
bardda01,Daniel Bard,RP,Efficiency Era (2006-2015),79.8,Rare,73.1,45.8,108.9,67.2,34.7,74.1,Rare,77.3,26.9,106.6,65.2,24.5,5.700000000000003,-4.200000000000003,18.9,2.3000000000000114,2.0,10.200000000000003
bargecy01,Cy Barger,SP,Deadball (1901-1919),65.3,Uncommon,15.9,39.1,31.4,86.0,88.9,58.2,Common,18.4,45.8,19.3,64.3,63.8,7.099999999999994,-2.4999999999999982,-6.699999999999996,12.099999999999998,21.700000000000003,25.10000000000001
barkele01,Len Barker,SP,Big Hair Era (1977-1993),81.3,Epic,74.3,52.6,47.9,73.6,89.2,78.5,Rare,73.2,51.2,50.5,74.9,73.1,2.799999999999997,1.0999999999999943,1.3999999999999986,-2.6000000000000014,-1.3000000000000114,16.10000000000001
barlosc01,Scott Barlow,RP,Modern Era (2016-Pres),68.0,Uncommon,75.9,39.8,60.0,60.2,36.5,66.3,Uncommon,79.3,30.2,71.5,56.6,27.7,1.7000000000000028,-3.3999999999999915,9.599999999999998,-11.5,3.6000000000000014,8.8
barneja01,Jacob Barnes,RP,Modern Era (2016-Pres),58.0,Common,51.4,48.2,39.2,42.4,27.4,58.2,Common,50.3,51.0,34.3,54.2,22.6,-0.20000000000000284,1.1000000000000014,-2.799999999999997,4.900000000000006,-11.800000000000004,4.799999999999997
barneje01,Jesse Barnes,SP,Golden Era (1920-1941),68.2,Uncommon,5.0,87.8,20.9,85.0,74.5,85.4,Epic,5.0,110.2,48.5,98.2,100.6,-17.200000000000003,0.0,-22.400000000000006,-27.6,-13.200000000000003,-26.099999999999994
barnema01,Matt Barnes,RP,Modern Era (2016-Pres),66.2,Uncommon,106.7,22.1,64.9,41.4,30.1,66.8,Uncommon,95.4,23.1,68.6,53.3,27.1,-0.5999999999999943,11.299999999999997,-1.0,-3.6999999999999886,-11.899999999999999,3.0
barneve01,Vet Barnes,SP,Golden Era (1920-1941),70.6,Rare,97.2,66.1,65.7,17.8,36.3,75.5,Rare,92.3,66.6,68.0,18.9,62.1,-4.900000000000006,4.900000000000006,-0.5,-2.299999999999997,-1.0999999999999979,-25.800000000000004
barnevi01,Virgil Barnes,SP,Golden Era (1920-1941),71.8,Rare,7.0,77.1,31.7,85.1,88.4,67.5,Uncommon,12.5,83.9,38.1,75.1,60.9,4.299999999999997,-5.5,-6.800000000000011,-6.400000000000002,10.0,27.500000000000007
barnhda01,Dave Barnhill,SP,Integration (1942-1960),83.4,Epic,88.5,73.0,70.9,65.6,52.4,85.0,Epic,79.6,74.2,68.2,70.2,68.4,-1.5999999999999943,8.900000000000006,-1.2000000000000028,2.700000000000003,-4.6000000000000085,-16.000000000000007
barojsa01,Salome Barojas,RP,Big Hair Era (1977-1993),58.7,Common,30.8,37.9,48.4,64.3,38.9,57.4,Common,27.9,33.1,48.6,49.6,39.8,1.3000000000000043,2.900000000000002,4.799999999999997,-0.20000000000000284,14.699999999999996,-0.8999999999999986
barraky01,Kyle Barraclough,RP,Modern Era (2016-Pres),69.4,Uncommon,80.9,5.0,80.6,84.2,27.2,62.0,Uncommon,75.9,5.0,81.2,64.0,22.1,7.400000000000006,5.0,0.0,-0.6000000000000085,20.200000000000003,5.099999999999998
barrbo01,Bob Barr,SP,The Genesis Era (1871-1900),60.2,Uncommon,41.1,5.0,31.2,68.7,94.7,73.4,Rare,53.4,54.4,22.6,65.6,101.0,-13.200000000000003,-12.299999999999997,-49.4,8.599999999999998,3.1000000000000085,-6.299999999999997
barrere01,Red Barrett,SP,Integration (1942-1960),72.6,Rare,5.0,95.2,37.3,76.4,79.4,70.6,Rare,5.0,94.0,37.0,73.5,73.4,2.0,0.0,1.2000000000000028,0.29999999999999716,2.9000000000000057,6.0
barrifr01,Francisco Barrios,SP,Big Hair Era (1977-1993),62.1,Uncommon,26.7,57.8,32.2,49.6,82.1,58.4,Common,22.4,59.9,36.6,47.2,49.0,3.700000000000003,4.300000000000001,-2.1000000000000014,-4.399999999999999,2.3999999999999986,33.099999999999994
barrija01,Jaime Barria,SP,Modern Era (2016-Pres),58.4,Common,34.5,58.6,49.9,31.2,40.1,55.7,Common,37.3,60.6,27.3,5.8,38.6,2.6999999999999957,-2.799999999999997,-2.0,22.599999999999998,25.4,1.5
barrji01,Jim Barr,SP,Expansion (1961-1976),73.2,Rare,5.0,92.4,22.5,80.1,96.4,69.3,Uncommon,5.0,97.3,26.7,60.6,87.9,3.9000000000000057,0.0,-4.8999999999999915,-4.199999999999999,19.499999999999993,8.5
bassan01,Anthony Bass,RP,Modern Era (2016-Pres),59.2,Common,35.4,50.2,56.6,62.9,22.9,61.3,Uncommon,42.5,56.3,64.3,57.8,24.5,-2.0999999999999943,-7.100000000000001,-6.099999999999994,-7.699999999999996,5.100000000000001,-1.6000000000000014
bassich01,Chris Bassitt,SP,Modern Era (2016-Pres),76.5,Rare,66.1,73.4,56.9,37.2,79.3,73.7,Rare,63.0,72.5,55.0,42.9,65.3,2.799999999999997,3.0999999999999943,0.9000000000000057,1.8999999999999986,-5.699999999999996,14.0
bastaan01,Antonio Bastardo,RP,Efficiency Era (2006-2015),71.4,Rare,75.2,31.8,94.7,59.0,26.3,73.3,Rare,95.6,27.1,96.9,51.5,25.7,-1.8999999999999915,-20.39999999999999,4.699999999999999,-2.200000000000003,7.5,0.6000000000000014
batismi01,Miguel Batista,SP,Steroid Era (1994-2005),67.4,Uncommon,48.0,44.8,34.2,64.7,78.1,65.1,Uncommon,38.3,41.7,35.1,66.5,79.0,2.3000000000000114,9.700000000000003,3.0999999999999943,-0.8999999999999986,-1.7999999999999972,-0.9000000000000057
bauerru01,Russ Bauers,SP,Golden Era (1920-1941),81.4,Epic,67.5,29.4,72.7,97.9,71.2,73.0,Rare,66.2,26.9,75.6,85.7,40.5,8.400000000000006,1.2999999999999972,2.5,-2.8999999999999915,12.200000000000003,30.700000000000003
bauertr01,Trevor Bauer,SP,Modern Era (2016-Pres),85.1,Epic,99.6,60.2,97.6,48.1,55.5,75.7,Rare,82.2,51.5,63.8,43.3,68.1,9.399999999999991,17.39999999999999,8.700000000000003,33.8,4.800000000000004,-12.599999999999994
baumafr01,Frank Baumann,RP,Integration (1942-1960),60.6,Uncommon,37.5,54.8,44.2,44.7,61.4,59.7,Common,47.5,54.5,47.7,49.0,38.6,0.8999999999999986,-10.0,0.29999999999999716,-3.5,-4.299999999999997,22.799999999999997
baumgge01,George Baumgardner,SP,Deadball (1901-1919),66.3,Uncommon,40.0,30.2,28.0,77.2,90.2,59.7,Common,44.6,34.2,33.3,60.2,63.8,6.599999999999994,-4.600000000000001,-4.0000000000000036,-5.299999999999997,17.0,26.400000000000006
baumgro01,Ross Baumgarten,SP,Big Hair Era (1977-1993),58.2,Common,21.1,36.4,43.5,46.3,65.1,57.6,Common,25.6,39.3,40.3,48.7,47.9,0.6000000000000014,-4.5,-2.8999999999999986,3.200000000000003,-2.4000000000000057,17.199999999999996
baumgst01,Stan Baumgartner,RP,Golden Era (1920-1941),62.4,Uncommon,16.0,49.0,42.6,86.9,55.3,59.5,Common,23.4,47.4,49.9,80.4,31.4,2.8999999999999986,-7.399999999999999,1.6000000000000014,-7.299999999999997,6.5,23.9
bautife01,Felix Bautista,RP,Modern Era (2016-Pres),78.5,Rare,96.1,32.2,108.7,58.9,26.9,76.7,Rare,82.0,41.3,100.7,61.1,28.7,1.7999999999999972,14.099999999999994,-9.099999999999994,8.0,-2.200000000000003,-1.8000000000000007
bautijo01,Jose Bautista,RP,Big Hair Era (1977-1993),58.1,Common,33.8,77.4,29.6,14.8,55.0,56.9,Common,29.8,84.6,33.1,5.0,38.0,1.2000000000000028,3.9999999999999964,-7.199999999999989,-3.5,9.8,17.0
baynebi01,Bill Bayne,RP,Golden Era (1920-1941),59.9,Common,51.2,24.2,47.9,60.7,55.5,58.2,Common,47.4,22.0,46.7,55.4,40.3,1.6999999999999957,3.8000000000000043,2.1999999999999993,1.1999999999999957,5.300000000000004,15.200000000000003
beardge01,Gene Bearden,RP,Integration (1942-1960),58.4,Common,24.7,17.6,63.5,56.9,52.4,56.6,Common,16.2,6.7,38.4,69.9,53.0,1.7999999999999972,8.5,10.900000000000002,25.1,-13.000000000000007,-0.6000000000000014
beatied01,Ed Beatin,SP,The Genesis Era (1871-1900),57.8,Common,24.9,5.0,22.5,50.8,101.7,57.3,Common,36.1,10.0,36.7,31.1,83.1,0.5,-11.200000000000003,-5.0,-14.200000000000003,19.699999999999996,18.60000000000001
beattji01,Jim Beattie,SP,Big Hair Era (1977-1993),74.3,Rare,56.8,51.0,40.4,70.4,83.1,65.0,Uncommon,40.7,43.3,39.5,69.5,67.3,9.299999999999997,16.099999999999994,7.700000000000003,0.8999999999999986,0.9000000000000057,15.799999999999997
beckbo01,Boom-Boom Beck,RP,Golden Era (1920-1941),61.6,Uncommon,39.8,59.4,43.6,56.7,47.1,60.7,Uncommon,28.6,63.9,40.8,50.3,59.3,0.8999999999999986,11.199999999999996,-4.5,2.8000000000000043,6.400000000000006,-12.199999999999996
beckejo02,Josh Beckett,SP,Efficiency Era (2006-2015),82.8,Epic,77.0,85.0,59.0,40.6,85.6,81.1,Epic,75.4,78.7,59.3,42.1,81.2,1.7000000000000028,1.5999999999999943,6.299999999999997,-0.29999999999999716,-1.5,4.3999999999999915
beckro01,Rod Beck,RP,Steroid Era (1994-2005),80.8,Epic,80.8,90.6,75.1,46.9,41.6,77.3,Rare,75.1,89.7,80.5,38.2,33.6,3.5,5.700000000000003,0.8999999999999915,-5.400000000000006,8.699999999999996,8.0
beckwjo01,Joe Beckwith,RP,Big Hair Era (1977-1993),60.6,Uncommon,65.3,60.4,33.9,40.9,42.0,59.3,Common,67.4,56.3,33.0,42.9,30.1,1.3000000000000043,-2.1000000000000085,4.100000000000001,0.8999999999999986,-2.0,11.899999999999999
bedarer01,Erik Bedard,SP,Efficiency Era (2006-2015),77.5,Rare,83.1,51.8,47.8,57.8,77.3,73.1,Rare,79.0,45.4,53.4,55.5,62.3,4.400000000000006,4.099999999999994,6.399999999999999,-5.600000000000001,2.299999999999997,15.0
bediehu01,Hugh Bedient,SP,Deadball (1901-1919),80.3,Epic,48.4,73.6,26.7,85.3,98.1,77.7,Rare,49.2,74.1,33.2,69.5,93.0,2.5999999999999943,-0.8000000000000043,-0.5,-6.5000000000000036,15.799999999999997,5.099999999999994
bednada01,David Bednar,RP,Modern Era (2016-Pres),70.8,Rare,68.9,56.4,60.4,74.7,23.7,72.4,Rare,79.6,55.3,70.1,62.9,24.1,-1.6000000000000085,-10.699999999999989,1.1000000000000014,-9.699999999999996,11.800000000000004,-0.40000000000000213
bedroca01,Cam Bedrosian,RP,Modern Era (2016-Pres),59.6,Common,56.5,45.2,48.1,56.8,27.6,58.8,Common,59.4,38.0,45.8,55.6,23.1,0.8000000000000043,-2.8999999999999986,7.200000000000003,2.3000000000000043,1.1999999999999957,4.5
bedrost01,Steve Bedrosian,RP,Big Hair Era (1977-1993),76.8,Rare,84.7,44.9,79.4,55.8,49.4,74.2,Rare,81.8,37.4,79.4,50.4,52.4,2.5999999999999943,2.9000000000000057,7.5,0.0,5.399999999999999,-3.0
beebefr01,Fred Beebe,SP,Deadball (1901-1919),81.3,Epic,92.1,9.6,86.7,79.2,70.5,79.1,Rare,57.6,21.8,77.8,88.1,80.8,2.200000000000003,34.49999999999999,-12.200000000000001,8.900000000000006,-8.899999999999991,-10.299999999999997
beeksja01,Jalen Beeks,RP,Modern Era (2016-Pres),58.2,Common,51.4,46.0,34.9,43.0,37.1,58.2,Common,53.9,44.8,30.1,54.4,28.9,0.0,-2.5,1.2000000000000028,4.799999999999997,-11.399999999999999,8.200000000000003
beggsjo01,Joe Beggs,RP,Integration (1942-1960),68.8,Uncommon,7.7,79.1,66.2,67.3,55.4,68.6,Uncommon,7.9,82.0,60.0,86.4,38.4,0.20000000000000284,-0.20000000000000018,-2.9000000000000057,6.200000000000003,-19.10000000000001,17.0
beimejo01,Joe Beimel,RP,Efficiency Era (2006-2015),57.7,Common,22.5,53.3,34.7,64.7,27.3,58.4,Common,20.8,58.7,36.5,73.6,24.8,-0.6999999999999957,1.6999999999999993,-5.400000000000006,-1.7999999999999972,-8.899999999999991,2.5
belchti01,Tim Belcher,SP,Big Hair Era (1977-1993),75.3,Rare,60.2,59.2,45.9,49.1,92.2,74.6,Rare,57.2,60.0,52.6,44.5,88.9,0.7000000000000028,3.0,-0.7999999999999972,-6.700000000000003,4.600000000000001,3.299999999999997
belinbo01,Bo Belinsky,SP,Expansion (1961-1976),62.2,Uncommon,61.5,9.1,63.7,61.5,53.1,58.9,Common,65.2,14.8,56.6,47.6,39.7,3.3000000000000043,-3.700000000000003,-5.700000000000001,7.100000000000001,13.899999999999999,13.399999999999999
belinst01,Stan Belinda,RP,Big Hair Era (1977-1993),70.6,Rare,91.2,44.3,76.4,32.8,38.4,74.2,Rare,91.8,47.0,90.4,35.8,36.3,-3.6000000000000085,-0.5999999999999943,-2.700000000000003,-14.0,-3.0,2.1000000000000014
belisma01,Matt Belisle,RP,Efficiency Era (2006-2015),69.0,Uncommon,56.8,85.9,27.6,69.9,36.3,63.8,Uncommon,52.6,91.2,13.0,57.6,40.8,5.200000000000003,4.199999999999996,-5.299999999999997,14.600000000000001,12.300000000000004,-4.5
belisro01,Ronald Belisario,RP,Efficiency Era (2006-2015),68.2,Uncommon,54.2,43.7,74.9,67.4,32.8,65.8,Uncommon,49.2,52.1,54.8,78.9,28.6,2.4000000000000057,5.0,-8.399999999999999,20.10000000000001,-11.5,4.199999999999996
bellcl01,Cliff Bell,SP,Golden Era (1920-1941),61.1,Uncommon,45.9,88.0,21.8,44.2,44.7,78.9,Rare,39.0,83.6,32.9,76.3,93.0,-17.800000000000004,6.899999999999999,4.400000000000006,-11.099999999999998,-32.099999999999994,-48.3
bellga01,Gary Bell,SP,Expansion (1961-1976),77.4,Rare,64.4,47.4,80.2,44.6,80.8,77.1,Rare,57.7,49.2,77.4,49.9,81.7,0.30000000000001137,6.700000000000003,-1.8000000000000043,2.799999999999997,-5.299999999999997,-0.9000000000000057
bellge01,George Bell,SP,Deadball (1901-1919),82.5,Epic,21.5,64.3,61.4,94.6,103.1,76.7,Rare,27.2,66.3,50.6,80.1,89.5,5.799999999999997,-5.699999999999999,-2.0,10.799999999999997,14.5,13.599999999999994
bellhe01,Heath Bell,RP,Efficiency Era (2006-2015),84.5,Epic,85.1,51.6,86.1,95.6,38.9,79.1,Rare,80.5,62.6,76.8,72.9,33.1,5.400000000000006,4.599999999999994,-11.0,9.299999999999997,22.69999999999999,5.799999999999997
bellhi01,Herman Bell,RP,Golden Era (1920-1941),59.6,Common,20.8,94.8,23.0,43.7,53.4,59.8,Common,21.0,91.5,25.3,56.0,45.2,-0.19999999999999574,-0.1999999999999993,3.299999999999997,-2.3000000000000007,-12.299999999999997,8.199999999999996
bellobr01,Brayan Bello,SP,Modern Era (2016-Pres),59.4,Common,51.0,51.6,24.7,31.8,72.8,59.8,Common,49.6,52.9,27.0,48.6,60.4,-0.3999999999999986,1.3999999999999986,-1.2999999999999972,-2.3000000000000007,-16.8,12.399999999999999
bellro01,Rob Bell,SP,Steroid Era (1994-2005),55.8,Common,32.2,38.3,39.6,5.0,56.6,54.2,Common,36.3,42.4,13.5,5.0,47.2,1.5999999999999943,-4.099999999999994,-4.100000000000001,26.1,0.0,9.399999999999999
bellwi01,William Bell,SP,Golden Era (1920-1941),84.5,Epic,47.6,86.4,74.7,82.1,66.7,94.1,Legendary,49.7,96.7,78.9,96.9,105.0,-9.599999999999994,-2.1000000000000014,-10.299999999999997,-4.200000000000003,-14.800000000000011,-38.3
bendean01,Anthony Bender,RP,Modern Era (2016-Pres),66.3,Uncommon,57.0,48.1,62.6,70.5,27.4,66.0,Uncommon,52.8,52.2,66.3,67.5,25.5,0.29999999999999716,4.200000000000003,-4.100000000000001,-3.6999999999999957,3.0,1.8999999999999986
bendech01,Charles Bender,SP,Deadball (1901-1919),93.1,Legendary,73.6,79.3,72.4,98.8,94.0,95.0,Legendary,73.6,88.0,78.3,102.1,93.4,-1.9000000000000057,0.0,-8.700000000000003,-5.8999999999999915,-3.299999999999997,0.5999999999999943
benesan01,Andy Benes,SP,Big Hair Era (1977-1993),82.5,Epic,82.5,59.7,67.8,47.0,87.9,83.1,Epic,83.0,68.6,62.7,47.0,87.3,-0.5999999999999943,-0.5,-8.899999999999991,5.099999999999994,0.0,0.6000000000000085
bengera01,Ray Benge,SP,Golden Era (1920-1941),66.1,Uncommon,37.6,62.4,24.1,48.8,91.6,61.5,Uncommon,27.5,69.8,18.7,46.4,83.6,4.599999999999994,10.100000000000001,-7.399999999999999,5.400000000000002,2.3999999999999986,8.0
benitar01,Armando Benitez,RP,Steroid Era (1994-2005),86.7,Epic,113.5,30.0,125.0,65.1,36.8,85.2,Epic,121.8,26.2,125.0,52.6,36.1,1.5,-8.299999999999997,3.8000000000000007,0.0,12.499999999999993,0.6999999999999957
bennede01,Dennis Bennett,SP,Expansion (1961-1976),66.5,Uncommon,61.6,62.0,39.9,28.0,74.9,59.4,Common,56.2,64.7,33.1,19.9,57.3,7.100000000000001,5.399999999999999,-2.700000000000003,6.799999999999997,8.100000000000001,17.60000000000001
benoijo01,Joaquin Benoit,RP,Efficiency Era (2006-2015),79.5,Rare,80.2,64.0,91.2,57.6,34.9,81.8,Epic,84.1,64.1,110.8,47.2,34.8,-2.299999999999997,-3.8999999999999915,-0.09999999999999432,-19.599999999999994,10.399999999999999,0.10000000000000142
bensokr01,Kris Benson,SP,Steroid Era (1994-2005),67.2,Uncommon,56.3,55.6,38.1,55.2,63.7,61.5,Uncommon,42.1,60.7,35.7,35.8,71.8,5.700000000000003,14.199999999999996,-5.100000000000001,2.3999999999999986,19.400000000000006,-8.099999999999994
bentlja01,Jack Bentley,SP,Deadball (1901-1919),55.8,Common,40.0,41.0,34.8,5.0,51.2,54.1,Common,35.6,41.3,14.6,5.0,46.7,1.6999999999999957,4.399999999999999,-0.29999999999999716,20.199999999999996,0.0,4.5
bentoal01,Al Benton,RP,Integration (1942-1960),73.9,Rare,30.8,47.7,65.9,77.9,77.3,71.2,Rare,33.4,52.5,60.5,79.1,60.8,2.700000000000003,-2.599999999999998,-4.799999999999997,5.400000000000006,-1.1999999999999886,16.5
bentola01,Larry Benton,SP,Golden Era (1920-1941),70.8,Rare,8.0,73.0,38.0,69.1,96.0,70.4,Rare,15.6,64.7,35.6,76.2,90.1,0.3999999999999915,-7.6,8.299999999999997,2.3999999999999986,-7.1000000000000085,5.900000000000006
bentoru01,Rube Benton,SP,Deadball (1901-1919),72.6,Rare,32.2,60.3,26.0,82.7,91.9,74.4,Rare,32.2,65.9,42.2,74.0,88.0,-1.8000000000000114,0.0,-5.6000000000000085,-16.200000000000003,8.700000000000003,3.9000000000000057
benzjo01,Joe Benz,SP,Deadball (1901-1919),83.1,Epic,39.6,79.3,52.3,79.3,98.1,82.7,Epic,35.4,79.0,60.1,90.6,81.1,0.3999999999999915,4.200000000000003,0.29999999999999716,-7.800000000000004,-11.299999999999997,17.0
bereja01,Jason Bere,SP,Steroid Era (1994-2005),68.9,Uncommon,78.8,13.7,74.2,38.1,71.0,59.6,Common,74.5,14.2,65.8,33.5,47.6,9.300000000000004,4.299999999999997,-0.5,8.400000000000006,4.600000000000001,23.4
berenbr01,Bruce Berenyi,SP,Big Hair Era (1977-1993),76.6,Rare,72.7,5.0,57.2,99.7,78.9,70.8,Rare,74.1,5.0,54.8,97.3,52.7,5.799999999999997,-1.3999999999999915,0.0,2.4000000000000057,2.4000000000000057,26.200000000000003
berenju01,Juan Berenguer,RP,Big Hair Era (1977-1993),68.6,Uncommon,84.6,39.6,65.4,39.5,45.6,72.1,Rare,83.3,24.4,85.6,44.4,52.7,-3.5,1.2999999999999972,15.200000000000003,-20.19999999999999,-4.899999999999999,-7.100000000000001
bergehe01,Heinie Berger,SP,Deadball (1901-1919),87.9,Epic,76.5,64.8,69.8,88.1,78.8,83.1,Epic,72.6,59.9,72.0,75.3,69.2,4.800000000000011,3.9000000000000057,4.899999999999999,-2.200000000000003,12.799999999999997,9.599999999999994
bergmse01,Sean Bergman,SP,Steroid Era (1994-2005),57.2,Common,40.2,59.3,5.0,26.3,64.1,56.7,Common,36.5,61.1,5.0,36.9,47.0,0.5,3.700000000000003,-1.8000000000000043,0.0,-10.599999999999998,17.099999999999994
